CDN_Event_ID,Server_Region,Latency,Packet_Loss,Buffering_Spike,Failure_Code,Timestamp
CDN00055295,UK,307.72,6.07,True,500,2026-03-03 23:09:26
CDN00055296,Germany,122.23,2.88,False,200,2026-03-17 20:18:04
CDN00055297,UK,291.59,1.54,False,504,2025-10-01 20:30:54
CDN00055298,Canada,481.2,8.38,True,502,2026-03-29 15:48:18
CDN00055299,UK,378.19,7.81,True,502,2026-05-25 12:32:09
CDN00055300,USA,385.91,9.87,True,400,2026-05-25 18:19:33
CDN00055301,Germany,359.72,6.32,True,400,2025-12-21 18:39:48
CDN00055302,USA,249.03,5.79,True,504,2025-07-18 09:20:46
CDN00055303,USA,429.39,1.16,False,400,2025-09-03 18:52:08
CDN00055304,Canada,169.89,6.63,True,500,2026-03-17 03:44:24
CDN00055305,Germany,200.77,7.39,True,500,2025-07-03 14:08:17
CDN00055306,Canada,191.66,2.4,False,200,2025-11-18 19:55:48
CDN00055307,Canada,298.92,5.14,False,400,2025-08-17 01:40:08
CDN00055308,India,436.42,2.06,False,500,2025-08-17 00:26:39
CDN00055309,Germany,463.51,5.47,True,200,2025-10-01 01:55:37
CDN00055310,Canada,318.19,5.79,True,500,2025-07-09 17:27:20
CDN00055311,UK,293.12,3.3,True,504,2025-07-22 09:22:58
CDN00055312,USA,282.94,8.92,True,504,2025-12-30 11:32:38
CDN00055313,USA,347.25,9.54,True,504,2026-04-30 10:48:03
CDN00055314,India,98.5,9.71,True,200,2025-08-04 06:02:44
CDN00055315,India,211.49,5.37,False,502,2025-08-05 17:00:13
CDN00055316,Germany,70.27,6.14,True,400,2026-03-19 07:31:57
CDN00055317,USA,98.49,1.16,True,200,2026-04-18 21:44:02
CDN00055318,India,426.98,5.46,False,500,2026-04-11 01:30:04
CDN00055319,Canada,430.75,0.44,True,400,2025-11-10 12:38:40
CDN00055320,Canada,498.82,6.9,False,200,2025-10-27 10:29:17
CDN00055321,Canada,461.2,1.19,False,502,2025-08-11 08:09:59
CDN00055322,Canada,288.92,6.41,False,400,2025-09-11 23:07:14
CDN00055323,Germany,294.34,4.6,False,504,2025-08-24 12:13:23
CDN00055324,India,465.56,9.17,True,400,2026-04-26 18:43:49
CDN00055325,India,231.39,8.9,False,400,2026-01-20 10:34:32
CDN00055326,USA,442.39,8.55,True,200,2025-12-16 18:05:31
CDN00055327,UK,212.79,4.76,True,200,2025-10-20 00:39:33
CDN00055328,USA,178.61,2.7,False,500,2026-04-11 13:27:04
CDN00055329,Germany,361.28,9.61,True,504,2026-04-07 01:21:50
CDN00055330,India,217.65,1.98,True,400,2026-05-22 11:59:26
CDN00055331,Canada,37.44,8.73,True,500,2025-07-16 11:23:09
CDN00055332,India,368.74,8.13,False,200,2026-05-23 09:49:32
CDN00055333,Canada,33.17,2.77,True,502,2025-11-18 09:01:34
CDN00055334,USA,476.5,0.52,False,400,2025-07-28 20:01:52
CDN00055335,USA,169.26,7.61,False,500,2025-08-10 01:53:25
CDN00055336,India,265.52,1.64,True,502,2025-08-06 12:36:50
CDN00055337,UK,481.11,9.57,True,500,2025-11-04 00:46:18
CDN00055338,Germany,57.7,0.11,False,504,2025-09-07 14:55:56
CDN00055339,Canada,258.48,6.07,True,400,2026-02-11 06:37:33
CDN00055340,India,20.43,7.8,True,502,2026-02-03 18:27:16
CDN00055341,Canada,413.86,4.59,False,504,2025-07-03 03:45:48
CDN00055342,USA,249.64,3.02,True,200,2026-04-19 11:54:23
CDN00055343,Canada,32.99,5.85,True,200,2025-06-01 19:21:17
CDN00055344,USA,327.57,1.88,False,504,2026-03-26 07:48:20
CDN00055345,UK,281.22,5.3,False,400,2025-11-13 07:41:25
CDN00055346,UK,490.84,7.16,True,400,2026-03-04 13:33:19
CDN00055347,Canada,202.05,0.08,False,200,2026-03-16 01:48:29
CDN00055348,India,42.28,6.69,True,502,2025-07-29 19:51:12
CDN00055349,India,476.42,6.19,True,200,2026-04-12 16:36:41
CDN00055350,Germany,419.15,0.52,False,200,2026-01-30 08:25:29
CDN00055351,Germany,88.7,7.0,False,200,2025-08-19 09:12:28
CDN00055352,USA,134.99,5.56,False,500,2025-07-10 14:35:42
CDN00055353,UK,357.96,4.71,False,500,2026-01-03 05:54:59
CDN00055354,USA,224.99,6.64,True,504,2026-01-18 10:20:11
CDN00055355,Canada,62.06,5.64,False,200,2026-04-19 14:58:33
CDN00055356,India,492.22,6.6,True,400,2025-09-11 19:26:24
CDN00055357,UK,295.29,9.53,True,400,2025-11-17 14:03:37
CDN00055358,Germany,12.18,5.42,True,502,2025-10-16 02:02:56
CDN00055359,USA,151.04,4.34,False,502,2025-08-29 17:22:03
CDN00055360,USA,483.61,1.8,True,400,2026-05-01 06:16:09
CDN00055361,Canada,306.83,1.93,True,500,2026-05-06 01:05:48
CDN00055362,USA,93.33,5.2,True,502,2025-11-01 22:52:27
CDN00055363,India,230.96,5.73,True,502,2025-06-14 08:37:55
CDN00055364,UK,400.8,9.33,True,200,2025-12-19 15:12:29
CDN00055365,UK,351.67,4.57,False,502,2025-09-20 11:05:15
CDN00055366,USA,325.09,9.94,True,502,2026-04-26 01:20:22
CDN00055367,USA,131.48,9.89,True,400,2026-04-01 23:48:12
CDN00055368,India,194.36,4.72,True,500,2025-08-06 21:41:13
CDN00055369,Canada,14.75,2.54,True,500,2025-11-24 04:12:52
CDN00055370,Canada,432.36,1.73,True,200,2026-05-12 00:13:54
CDN00055371,UK,490.76,0.32,False,502,2025-06-16 04:11:54
CDN00055372,UK,208.86,8.19,False,400,2025-10-27 06:16:05
CDN00055373,Canada,104.73,2.1,True,502,2025-09-29 07:40:45
CDN00055374,Canada,354.59,9.07,False,504,2025-10-20 12:16:32
CDN00055375,UK,221.65,2.59,False,200,2025-10-10 17:44:24
CDN00055376,Germany,482.99,7.18,True,200,2026-04-30 02:16:29
CDN00055377,India,497.29,9.9,False,504,2025-09-03 12:45:13
CDN00055378,Germany,260.03,5.94,False,400,2026-02-01 20:35:44
CDN00055379,India,436.42,8.54,True,504,2026-02-12 19:55:07
CDN00055380,UK,166.56,1.19,False,504,2026-03-25 05:23:14
CDN00055381,UK,207.97,9.33,True,502,2026-01-27 00:12:04
CDN00055382,India,204.35,9.93,False,500,2025-08-10 14:36:00
CDN00055383,USA,153.38,4.99,False,400,2025-11-11 04:32:11
CDN00055384,UK,355.38,5.67,True,400,2025-10-05 02:13:06
CDN00055385,UK,276.12,8.87,True,400,2025-12-16 19:39:05
CDN00055386,Canada,30.48,4.36,False,400,2025-09-20 00:52:03
CDN00055387,USA,401.0,9.08,True,200,2026-05-16 01:13:28
CDN00055388,India,233.24,9.91,True,504,2025-08-06 14:54:23
CDN00055389,India,134.78,3.48,False,502,2025-12-05 22:41:00
CDN00055390,India,126.18,6.13,True,500,2025-08-26 01:12:07
CDN00055391,India,292.45,0.51,False,200,2026-04-16 06:59:32
CDN00055392,Germany,433.57,9.95,True,200,2025-06-04 11:11:34
CDN00055393,Canada,365.21,8.9,True,400,2026-02-12 17:16:53
CDN00055394,USA,201.01,9.1,False,500,2026-04-10 04:32:19
CDN00055395,UK,480.8,0.12,True,504,2026-01-30 06:26:08
CDN00055396,Canada,288.24,0.87,True,504,2026-01-05 22:11:34
CDN00055397,USA,142.52,1.02,True,502,2025-10-05 11:37:36
CDN00055398,Germany,104.18,8.27,True,500,2026-05-02 13:39:10
CDN00055399,USA,164.36,9.32,False,504,2026-04-22 08:31:48
CDN00055400,India,345.97,2.82,True,502,2025-12-02 02:03:12
CDN00055401,USA,259.37,5.12,True,500,2025-10-15 11:12:21
CDN00055402,India,305.13,6.4,True,400,2026-01-25 09:32:32
CDN00055403,UK,382.18,3.59,False,400,2026-05-11 02:21:42
CDN00055404,USA,178.02,2.58,False,502,2026-03-27 19:35:43
CDN00055405,UK,223.14,2.79,False,500,2026-04-22 09:13:28
CDN00055406,Germany,286.79,5.38,True,504,2025-06-11 17:43:48
CDN00055407,India,235.49,7.06,True,504,2025-06-21 22:20:47
CDN00055408,Canada,416.52,7.08,True,504,2025-12-06 01:03:19
CDN00055409,USA,199.86,7.75,True,502,2026-04-17 03:31:46
CDN00055410,Canada,268.88,7.43,False,500,2025-12-05 15:04:28
CDN00055411,USA,152.24,9.94,False,502,2025-08-29 18:56:44
CDN00055412,India,426.2,2.99,True,400,2026-05-05 19:55:20
CDN00055413,UK,284.54,1.83,True,200,2025-08-16 12:41:58
CDN00055414,Canada,287.26,2.14,False,400,2025-12-06 02:23:25
CDN00055415,India,83.21,1.13,False,200,2025-05-29 07:08:19
CDN00055416,USA,263.9,3.75,False,500,2025-06-19 02:59:44
CDN00055417,Canada,173.87,7.16,False,400,2025-07-03 13:44:06
CDN00055418,USA,438.38,3.58,False,200,2026-03-26 06:59:06
CDN00055419,USA,267.51,9.81,False,504,2026-01-27 19:10:04
CDN00055420,USA,186.02,0.11,True,500,2025-11-15 14:27:55
CDN00055421,India,329.01,8.3,True,200,2026-05-11 23:37:01
CDN00055422,UK,441.84,7.91,True,400,2025-10-10 04:15:18
CDN00055423,Canada,34.32,7.26,False,502,2026-02-17 14:38:51
CDN00055424,India,316.15,8.59,True,502,2025-10-18 07:05:35
CDN00055425,UK,340.63,8.49,False,504,2025-06-24 21:26:48
CDN00055426,Canada,96.1,7.21,False,200,2025-08-27 05:26:02
CDN00055427,Germany,168.9,3.05,True,500,2025-08-14 06:19:20
CDN00055428,Canada,279.3,1.41,True,500,2026-04-24 18:10:21
CDN00055429,Germany,198.69,9.35,False,502,2026-02-24 01:58:19
CDN00055430,Canada,439.72,2.59,True,500,2025-10-20 19:31:02
CDN00055431,USA,367.96,2.02,True,200,2025-08-14 09:02:50
CDN00055432,UK,129.79,1.87,True,504,2026-05-06 13:53:36
CDN00055433,Canada,358.94,5.05,True,504,2026-05-08 14:00:34
CDN00055434,UK,291.88,0.03,True,504,2025-06-26 06:16:56
CDN00055435,UK,490.79,8.62,False,502,2025-07-31 23:17:54
CDN00055436,Canada,362.41,7.48,True,502,2025-11-29 03:02:12
CDN00055437,Canada,322.87,5.63,True,500,2026-05-27 10:13:27
CDN00055438,USA,145.7,4.34,True,400,2025-10-11 04:51:55
CDN00055439,USA,265.38,5.82,True,504,2025-10-08 00:53:29
CDN00055440,UK,90.51,1.39,True,200,2025-06-21 13:13:38
CDN00055441,India,191.52,1.14,False,500,2025-10-27 01:19:10
CDN00055442,India,56.25,6.36,False,504,2025-11-25 05:41:55
CDN00055443,Canada,123.73,6.47,True,400,2026-03-29 18:50:56
CDN00055444,Canada,328.93,0.25,True,502,2025-07-30 13:30:41
CDN00055445,USA,178.02,3.34,True,400,2025-07-16 17:42:29
CDN00055446,Germany,283.52,4.38,False,502,2025-07-14 05:56:23
CDN00055447,Germany,315.1,3.4,False,502,2025-10-22 01:26:28
CDN00055448,UK,310.91,6.91,True,200,2025-07-07 14:26:44
CDN00055449,Canada,455.3,0.82,False,500,2025-08-14 13:00:41
CDN00055450,India,349.74,4.38,True,500,2026-04-04 14:17:14
CDN00055451,USA,244.25,8.39,True,400,2025-09-17 16:16:58
CDN00055452,Canada,202.24,5.51,True,504,2026-04-03 11:09:37
CDN00055453,UK,266.67,8.72,True,502,2025-09-21 07:52:48
CDN00055454,UK,319.54,9.96,False,200,2026-02-08 05:02:14
CDN00055455,Canada,124.87,0.02,True,400,2025-12-12 22:05:37
CDN00055456,India,366.52,8.5,True,504,2026-03-31 20:30:55
CDN00055457,Canada,177.72,1.59,True,200,2026-02-22 19:21:56
CDN00055458,India,375.5,0.0,True,200,2025-09-27 16:17:43
CDN00055459,India,110.09,2.52,True,200,2025-10-13 18:58:35
CDN00055460,Canada,330.01,3.73,True,502,2026-03-05 09:28:38
CDN00055461,UK,293.64,6.84,True,400,2026-03-08 08:51:19
CDN00055462,USA,172.06,8.44,False,502,2025-11-05 13:56:33
CDN00055463,Canada,56.47,6.39,True,500,2025-09-24 06:03:35
CDN00055464,Germany,338.72,8.85,True,400,2025-12-02 00:47:10
CDN00055465,Canada,422.57,4.84,False,200,2026-03-15 03:21:08
CDN00055466,India,392.52,4.96,True,500,2025-08-14 17:48:18
CDN00055467,India,178.46,5.64,True,400,2025-09-24 18:13:20
CDN00055468,UK,450.76,8.67,True,504,2025-11-27 00:47:12
CDN00055469,USA,62.88,5.45,False,502,2025-09-05 03:00:00
CDN00055470,UK,64.69,0.28,True,500,2025-07-20 04:56:05
CDN00055471,UK,489.0,8.53,True,400,2025-07-01 08:28:52
CDN00055472,India,226.33,7.61,True,200,2026-02-14 10:52:19
CDN00055473,USA,61.71,1.44,False,400,2025-11-24 10:45:41
CDN00055474,India,390.5,7.78,True,502,2026-01-30 18:57:35
CDN00055475,Germany,82.8,1.57,True,200,2025-09-09 02:21:59
CDN00055476,UK,379.09,9.89,False,500,2025-09-15 02:40:32
CDN00055477,Canada,228.71,1.28,True,400,2025-12-09 00:44:38
CDN00055478,Germany,90.91,2.93,False,504,2025-10-13 06:15:09
CDN00055479,UK,136.34,4.77,False,200,2025-08-11 14:01:11
CDN00055480,UK,200.03,1.36,False,200,2026-05-05 03:48:24
CDN00055481,USA,182.43,8.42,False,502,2026-04-19 15:10:19
CDN00055482,USA,24.14,1.66,True,500,2026-05-15 01:37:26
CDN00055483,UK,273.99,3.18,False,504,2025-10-01 15:10:25
CDN00055484,USA,99.99,2.13,False,400,2026-05-11 17:49:00
CDN00055485,Germany,21.68,7.37,False,502,2026-04-17 23:09:19
CDN00055486,USA,101.97,2.54,True,500,2025-06-10 05:00:40
CDN00055487,USA,226.08,6.07,False,500,2026-04-18 05:35:30
CDN00055488,Canada,373.91,0.24,False,502,2025-07-08 03:55:17
CDN00055489,USA,450.2,2.47,True,500,2025-12-23 17:54:34
CDN00055490,UK,276.06,0.07,False,504,2025-11-29 00:29:41
CDN00055491,UK,441.45,2.06,True,502,2025-10-21 18:01:21
CDN00055492,Germany,239.46,1.37,True,502,2026-02-02 07:33:30
CDN00055493,Germany,428.23,4.42,False,502,2025-09-11 21:36:51
CDN00055494,USA,380.7,8.11,False,504,2025-10-21 17:05:46
CDN00055495,UK,103.26,4.46,False,504,2026-05-19 07:43:12
CDN00055496,UK,303.29,1.4,True,504,2025-08-27 07:02:38
CDN00055497,UK,240.83,5.7,False,504,2025-06-30 22:11:20
CDN00055498,USA,435.25,2.71,True,504,2026-04-07 19:01:40
CDN00055499,Germany,4.11,0.98,True,200,2026-02-24 01:16:46
CDN00055500,Canada,254.62,0.71,False,500,2026-03-03 09:34:49
CDN00055501,India,391.85,5.07,False,500,2026-01-31 04:56:46
CDN00055502,Germany,215.03,9.67,False,200,2025-06-09 16:06:16
CDN00055503,USA,429.39,7.77,False,200,2026-01-30 20:05:38
CDN00055504,Germany,233.25,8.44,False,502,2025-10-15 02:26:45
CDN00055505,India,168.13,3.87,False,500,2026-04-17 16:28:08
CDN00055506,UK,404.68,7.79,False,504,2025-06-17 17:48:08
CDN00055507,India,366.84,3.07,False,504,2026-04-09 06:37:14
CDN00055508,India,174.88,5.69,False,502,2025-09-26 04:52:42
CDN00055509,India,431.87,2.98,True,502,2025-05-31 16:12:27
CDN00055510,USA,243.9,2.42,True,502,2026-01-14 09:55:27
CDN00055511,USA,439.49,2.26,False,400,2025-09-25 03:00:46
CDN00055512,Canada,87.33,2.48,False,400,2025-09-27 20:17:25
CDN00055513,UK,90.6,6.35,True,500,2026-02-25 11:53:40
CDN00055514,India,369.12,3.64,False,504,2026-01-01 02:00:26
CDN00055515,India,65.47,8.18,False,500,2026-04-14 19:57:49
CDN00055516,UK,499.51,2.38,True,502,2026-04-29 10:41:50
CDN00055517,India,95.52,4.17,True,504,2025-09-16 21:52:44
CDN00055518,UK,56.79,5.1,False,502,2025-12-18 18:05:04
CDN00055519,Germany,152.7,3.9,False,504,2026-05-11 08:56:09
CDN00055520,Germany,59.87,5.77,False,502,2025-07-24 01:56:07
CDN00055521,UK,195.86,7.75,True,502,2025-12-17 14:22:23
CDN00055522,UK,482.22,7.01,True,500,2026-01-07 20:12:09
CDN00055523,Canada,481.18,2.03,True,500,2026-04-01 16:07:46
CDN00055524,Canada,420.39,3.45,True,502,2025-06-06 03:17:47
CDN00055525,Germany,166.28,8.99,False,200,2026-01-26 23:19:40
CDN00055526,USA,182.73,8.27,False,502,2026-02-28 09:56:23
CDN00055527,Germany,91.38,3.1,False,400,2025-10-06 09:56:02
CDN00055528,Germany,443.76,3.67,False,504,2025-12-31 06:31:16
CDN00055529,India,348.75,7.22,True,504,2025-10-21 04:32:52
CDN00055530,India,348.53,0.85,True,400,2026-04-22 18:55:41
CDN00055531,USA,393.12,7.9,True,502,2025-08-22 21:23:06
CDN00055532,USA,110.94,6.09,True,504,2025-12-17 04:49:59
CDN00055533,Canada,349.13,6.0,True,500,2026-04-15 17:10:37
CDN00055534,UK,330.5,1.18,True,500,2026-03-17 06:24:18
CDN00055535,Germany,385.87,9.93,True,500,2025-09-22 10:58:19
CDN00055536,India,436.26,8.77,True,400,2025-12-31 16:37:28
CDN00055537,India,442.58,9.63,True,500,2025-10-24 15:42:19
CDN00055538,India,182.57,0.58,True,502,2025-07-06 17:20:01
CDN00055539,USA,75.57,8.04,False,504,2026-04-24 14:16:40
CDN00055540,Germany,141.65,9.16,True,500,2026-05-16 02:05:44
CDN00055541,India,417.48,8.75,True,502,2025-07-12 00:37:28
CDN00055542,Germany,102.79,2.0,False,504,2025-07-08 21:58:18
CDN00055543,Canada,418.37,3.28,False,504,2025-08-10 01:05:27
CDN00055544,Canada,469.14,9.86,True,502,2025-08-08 05:15:35
CDN00055545,UK,485.79,8.23,False,504,2025-09-28 03:25:21
CDN00055546,USA,149.39,5.18,True,500,2025-06-23 13:34:47
CDN00055547,USA,136.87,1.29,True,500,2026-01-30 05:47:21
CDN00055548,UK,413.73,6.12,False,400,2025-06-27 13:34:15
CDN00055549,India,470.31,7.5,True,500,2025-12-25 19:53:37
CDN00055550,Canada,292.14,2.44,True,502,2025-07-19 10:23:02
CDN00055551,India,284.13,7.2,False,500,2025-07-30 01:21:39
CDN00055552,Germany,273.55,6.18,False,400,2025-09-30 06:33:01
CDN00055553,Germany,392.82,7.9,False,504,2026-02-08 11:00:02
CDN00055554,UK,81.29,6.42,False,502,2026-01-25 22:56:32
CDN00055555,India,260.08,3.63,False,500,2025-12-08 17:23:56
CDN00055556,UK,299.45,3.02,True,502,2026-04-27 00:37:20
CDN00055557,Germany,280.52,8.5,False,400,2025-08-16 05:06:12
CDN00055558,India,148.35,0.06,False,200,2025-08-06 03:09:44
CDN00055559,Germany,484.61,5.73,False,500,2026-03-07 07:30:14
CDN00055560,India,221.28,9.77,False,400,2025-09-24 14:20:58
CDN00055561,India,435.75,8.16,True,500,2025-10-28 06:48:47
CDN00055562,USA,153.78,6.13,False,500,2026-03-23 05:33:58
CDN00055563,USA,350.88,5.33,True,400,2026-02-03 18:49:45
CDN00055564,USA,484.01,6.23,False,500,2026-01-13 18:34:17
CDN00055565,India,102.19,1.34,True,504,2026-01-10 13:34:40
CDN00055566,USA,157.49,6.28,True,502,2025-06-10 03:57:25
CDN00055567,Germany,353.21,3.87,True,400,2026-03-14 20:37:57
CDN00055568,UK,160.28,4.63,True,502,2026-04-08 00:53:33
CDN00055569,Canada,257.42,4.28,False,504,2025-08-05 22:24:07
CDN00055570,India,119.85,7.66,True,400,2025-09-02 12:18:15
CDN00055571,India,323.74,0.92,True,504,2026-04-05 13:49:14
CDN00055572,UK,10.37,1.09,True,400,2025-12-27 22:49:26
CDN00055573,India,166.55,1.34,False,200,2026-01-22 03:39:10
CDN00055574,Canada,15.74,1.33,True,400,2025-08-08 16:36:58
CDN00055575,Germany,318.52,3.75,True,504,2025-07-31 06:09:49
CDN00055576,Germany,498.01,5.53,True,504,2026-03-08 04:32:32
CDN00055577,India,308.6,2.03,True,502,2025-08-13 22:46:18
CDN00055578,India,486.31,8.65,False,502,2025-10-06 05:49:48
CDN00055579,USA,157.27,4.92,False,200,2026-01-27 04:16:22
CDN00055580,Germany,158.07,6.85,False,200,2026-03-23 03:44:14
CDN00055581,Germany,385.02,6.77,True,502,2026-02-16 22:06:24
CDN00055582,India,420.5,2.74,False,200,2026-01-27 10:31:42
CDN00055583,UK,309.0,5.6,False,400,2026-02-16 10:08:09
CDN00055584,Germany,397.48,3.35,False,200,2026-05-26 18:32:47
CDN00055585,Canada,221.27,7.11,True,400,2025-08-28 19:45:14
CDN00055586,Canada,51.81,0.39,False,504,2026-02-13 00:44:07
CDN00055587,India,387.97,4.23,True,504,2026-05-23 05:35:17
CDN00055588,USA,390.35,0.38,True,500,2025-11-14 02:25:04
CDN00055589,India,358.88,9.8,False,200,2025-11-07 22:38:43
CDN00055590,India,173.97,0.04,True,500,2025-09-01 12:03:05
CDN00055591,USA,484.73,7.97,True,502,2026-05-23 06:33:24
CDN00055592,Germany,2.44,0.11,True,200,2026-05-27 00:32:59
CDN00055593,Canada,270.09,0.0,False,400,2025-10-05 06:58:18
CDN00055594,UK,340.26,1.14,False,504,2025-06-06 11:55:10
CDN00055595,India,254.8,6.17,False,400,2025-10-07 17:14:43
CDN00055596,India,325.79,3.33,True,400,2026-02-02 23:33:02
CDN00055597,UK,229.55,5.56,True,400,2025-09-19 19:38:16
CDN00055598,USA,317.27,1.08,True,502,2026-01-31 18:13:17
CDN00055599,USA,219.9,9.81,True,200,2025-07-15 04:20:10
CDN00055600,USA,330.38,4.9,True,502,2025-07-28 09:01:58
CDN00055601,India,361.04,3.67,False,200,2025-06-20 14:01:14
CDN00055602,Canada,67.94,5.89,False,400,2026-01-02 05:16:54
CDN00055603,Germany,225.2,5.47,False,502,2025-09-12 12:44:31
CDN00055604,India,349.37,0.11,True,504,2025-07-21 14:17:00
CDN00055605,Canada,451.56,7.14,True,502,2025-09-11 15:01:38
CDN00055606,UK,443.42,1.9,False,504,2026-03-21 04:06:58
CDN00055607,USA,406.42,9.52,True,200,2026-03-24 14:25:40
CDN00055608,Germany,58.68,4.29,False,200,2025-12-05 02:21:39
CDN00055609,Germany,265.12,1.64,True,504,2026-02-20 06:26:08
CDN00055610,India,430.8,1.43,False,504,2025-12-14 17:19:13
CDN00055611,India,231.37,4.77,False,504,2026-03-22 08:28:25
CDN00055612,Canada,58.07,7.56,False,502,2025-12-06 14:09:47
CDN00055613,Germany,421.68,8.54,True,502,2026-05-20 13:01:26
CDN00055614,USA,222.31,4.52,True,400,2025-09-15 07:25:24
CDN00055615,Germany,279.19,1.97,False,500,2026-03-16 10:24:16
CDN00055616,India,217.1,9.24,True,500,2026-04-16 11:03:21
CDN00055617,India,90.68,4.03,False,500,2025-10-27 19:46:26
CDN00055618,India,233.43,3.52,True,502,2026-03-28 17:34:55
CDN00055619,India,358.87,9.55,True,504,2025-10-17 19:45:37
CDN00055620,Canada,356.76,6.52,True,502,2025-09-16 19:28:19
CDN00055621,Germany,309.59,6.67,True,400,2025-12-09 19:16:23
CDN00055622,Germany,393.2,9.94,True,500,2025-06-02 09:20:23
CDN00055623,USA,108.46,6.33,True,500,2025-10-19 00:11:39
CDN00055624,Canada,86.65,8.0,False,500,2025-11-01 13:25:23
CDN00055625,Canada,394.95,5.43,False,200,2026-03-30 17:04:37
CDN00055626,Canada,308.6,0.15,False,504,2025-11-21 18:10:22
CDN00055627,UK,225.99,0.98,False,500,2025-11-25 10:48:11
CDN00055628,Canada,404.17,0.05,True,200,2026-04-17 15:03:21
CDN00055629,Canada,47.83,7.65,True,504,2025-11-19 18:09:06
CDN00055630,UK,287.88,3.3,False,400,2026-05-26 17:12:07
CDN00055631,Canada,231.74,8.09,False,502,2025-09-03 13:36:57
CDN00055632,USA,316.3,0.06,True,500,2025-05-29 07:45:50
CDN00055633,Canada,208.44,4.36,False,400,2026-04-27 05:14:27
CDN00055634,India,55.14,1.61,False,504,2026-04-29 12:10:04
CDN00055635,India,39.21,8.08,False,500,2026-04-27 22:25:32
CDN00055636,USA,118.95,8.92,False,500,2026-05-19 15:11:22
CDN00055637,India,32.45,3.41,True,200,2025-07-06 12:27:19
CDN00055638,Germany,439.14,3.96,False,400,2025-09-20 18:47:45
CDN00055639,UK,471.54,1.55,False,400,2026-01-23 18:17:18
CDN00055640,India,282.78,0.87,True,400,2026-03-05 18:02:30
CDN00055641,Germany,137.45,1.87,False,400,2026-02-16 13:38:10
CDN00055642,Germany,454.16,5.13,False,504,2025-10-28 19:24:52
CDN00055643,Canada,209.6,7.5,False,400,2025-12-05 03:19:52
CDN00055644,Germany,270.08,4.9,True,500,2025-06-07 15:52:50
CDN00055645,UK,237.26,3.01,True,502,2025-08-12 09:38:37
CDN00055646,Canada,64.3,6.25,True,504,2026-03-04 08:26:24
CDN00055647,UK,120.31,5.2,False,500,2026-02-23 01:53:52
CDN00055648,UK,413.89,6.9,True,500,2026-04-03 05:58:50
CDN00055649,Germany,377.47,3.54,False,400,2025-09-27 01:01:28
CDN00055650,India,213.06,9.03,False,502,2025-10-12 12:18:42
CDN00055651,USA,216.68,9.17,False,502,2025-11-15 14:45:12
CDN00055652,India,43.58,6.82,True,500,2025-12-28 09:48:02
CDN00055653,Canada,41.78,4.83,False,504,2025-09-26 14:58:13
CDN00055654,USA,351.1,7.61,True,400,2026-05-17 04:50:23
CDN00055655,USA,103.22,5.1,False,500,2025-08-19 07:56:52
CDN00055656,Germany,246.44,5.49,True,500,2026-02-15 23:40:34
CDN00055657,UK,222.61,5.69,True,200,2025-12-05 11:26:26
CDN00055658,USA,15.94,4.43,True,400,2026-05-05 17:27:06
CDN00055659,Canada,427.74,8.56,False,504,2026-02-17 20:34:57
CDN00055660,India,15.97,1.0,True,200,2025-07-05 11:11:25
CDN00055661,India,341.36,3.94,False,502,2026-03-17 21:27:51
CDN00055662,India,455.47,9.87,False,200,2026-02-08 10:49:15
CDN00055663,UK,499.78,4.21,False,400,2025-06-03 08:07:06
CDN00055664,Germany,392.86,5.45,False,200,2025-08-20 15:13:28
CDN00055665,USA,9.49,9.73,False,400,2025-10-01 13:35:14
CDN00055666,USA,268.14,8.6,True,504,2025-06-14 18:19:04
CDN00055667,Germany,46.64,5.85,False,400,2026-05-07 00:31:08
CDN00055668,USA,101.69,3.28,True,504,2026-01-09 12:12:16
CDN00055669,UK,212.82,7.36,True,504,2025-09-25 07:27:07
CDN00055670,Canada,128.57,6.64,True,500,2025-12-01 09:23:10
CDN00055671,UK,29.63,1.55,False,504,2025-10-29 02:05:48
CDN00055672,Germany,363.4,6.26,False,504,2025-10-29 17:53:00
CDN00055673,Germany,345.76,7.21,True,400,2025-09-28 13:35:29
CDN00055674,Canada,362.96,8.08,False,500,2025-06-06 08:26:49
CDN00055675,UK,335.68,9.08,True,502,2025-12-10 12:19:29
CDN00055676,India,332.28,9.27,True,502,2025-05-29 02:41:42
CDN00055677,UK,467.77,2.11,False,200,2025-06-29 08:28:41
CDN00055678,Canada,125.45,8.19,True,400,2025-11-04 06:29:40
CDN00055679,Canada,477.5,6.82,False,200,2026-05-16 18:39:28
CDN00055680,Canada,301.8,4.56,True,400,2025-09-02 22:37:57
CDN00055681,India,236.6,7.78,False,400,2025-08-24 13:31:10
CDN00055682,UK,130.26,7.87,False,504,2026-04-01 21:20:54
CDN00055683,USA,358.18,6.34,False,500,2025-06-12 04:16:37
CDN00055684,Canada,258.3,2.32,True,500,2026-03-24 03:55:12
CDN00055685,Germany,491.59,3.73,False,200,2026-03-04 07:31:04
CDN00055686,UK,263.12,3.94,False,400,2026-03-07 13:09:59
CDN00055687,Canada,367.74,4.66,False,200,2025-05-28 16:29:49
CDN00055688,USA,304.91,3.92,True,200,2025-11-09 08:41:07
CDN00055689,Germany,5.17,0.91,False,200,2026-04-06 03:48:46
CDN00055690,Canada,491.92,5.77,True,500,2025-09-22 16:08:04
